ts,service,region,p50_ms,p95_ms,p99_ms
2026-01-24 20:23:00+00:00,orders-api,us-west,111.2,253.9,388.92
2026-01-24 20:24:00+00:00,orders-api,us-west,108.93,233.94,405.38
2026-01-24 20:25:00+00:00,orders-api,us-west,112.81,249.37,476.51
2026-01-24 20:26:00+00:00,orders-api,us-west,104.39,225.05,374.83
2026-01-24 20:27:00+00:00,orders-api,us-west,110.86,221.89,423.15
2026-01-24 20:28:00+00:00,orders-api,us-west,114.33,229.87,456.65
2026-01-24 20:29:00+00:00,orders-api,us-west,108.1,236.69,376.17
2026-01-24 20:30:00+00:00,orders-api,us-west,100.66,243.45,398.31
2026-01-24 20:31:00+00:00,orders-api,us-west,118.81,250.38,410.47
2026-01-24 20:32:00+00:00,orders-api,us-west,112.76,221.04,465.03
2026-01-24 20:33:00+00:00,orders-api,us-west,108.3,231.47,403.05
2026-01-24 20:34:00+00:00,orders-api,us-west,119.0,256.75,466.83
2026-01-24 20:35:00+00:00,orders-api,us-west,120.96,259.99,473.93
2026-01-24 20:36:00+00:00,orders-api,us-west,118.41,259.1,468.19
2026-01-24 20:37:00+00:00,orders-api,us-west,106.59,233.62,363.33
2026-01-24 20:38:00+00:00,orders-api,us-west,115.79,237.99,443.34
2026-01-24 20:39:00+00:00,orders-api,us-west,101.1,205.44,427.95
2026-01-24 20:40:00+00:00,orders-api,us-west,112.2,215.58,437.35
2026-01-24 20:41:00+00:00,orders-api,us-west,106.33,228.94,425.3
2026-01-24 20:42:00+00:00,orders-api,us-west,107.57,227.07,352.86
2026-01-24 20:43:00+00:00,orders-api,us-west,111.86,235.07,457.09
2026-01-24 20:44:00+00:00,orders-api,us-west,111.96,262.02,400.11
2026-01-24 20:45:00+00:00,orders-api,us-west,115.32,251.71,447.43
2026-01-24 20:46:00+00:00,orders-api,us-west,111.01,248.98,460.72
2026-01-24 20:47:00+00:00,orders-api,us-west,109.26,236.07,406.75
2026-01-24 20:48:00+00:00,orders-api,us-west,112.74,242.93,483.18
2026-01-24 20:49:00+00:00,orders-api,us-west,118.7,245.57,456.99
2026-01-24 20:50:00+00:00,orders-api,us-west,112.88,251.52,432.93
2026-01-24 20:51:00+00:00,orders-api,us-west,105.29,241.48,404.15
2026-01-24 20:52:00+00:00,orders-api,us-west,104.23,209.33,364.77
2026-01-24 20:53:00+00:00,orders-api,us-west,111.11,244.49,423.42
2026-01-24 20:54:00+00:00,orders-api,us-west,120.56,229.84,399.69
2026-01-24 20:55:00+00:00,orders-api,us-west,109.27,251.63,414.04
2026-01-24 20:56:00+00:00,orders-api,us-west,111.51,241.3,415.46
2026-01-24 20:57:00+00:00,orders-api,us-west,115.99,248.23,460.87
2026-01-24 20:58:00+00:00,orders-api,us-west,124.19,242.48,446.8
2026-01-24 20:59:00+00:00,orders-api,us-west,108.76,227.82,454.52
2026-01-24 21:00:00+00:00,orders-api,us-west,111.11,256.65,409.84
2026-01-24 21:01:00+00:00,orders-api,us-west,113.28,269.18,466.97
2026-01-24 21:02:00+00:00,orders-api,us-west,102.88,224.41,376.92
2026-01-24 21:03:00+00:00,orders-api,us-west,100.43,202.8,368.84
2026-01-24 21:04:00+00:00,orders-api,us-west,104.84,212.8,366.41
2026-01-24 21:05:00+00:00,orders-api,us-west,112.29,241.47,435.11
2026-01-24 21:06:00+00:00,orders-api,us-west,106.12,220.98,418.52
2026-01-24 21:07:00+00:00,orders-api,us-west,103.71,241.51,416.53
2026-01-24 21:08:00+00:00,orders-api,us-west,114.39,208.92,402.21
2026-01-24 21:09:00+00:00,orders-api,us-west,113.77,231.55,389.94
2026-01-24 21:10:00+00:00,orders-api,us-west,107.13,247.12,364.66
2026-01-24 21:11:00+00:00,orders-api,us-west,105.71,225.69,341.37
2026-01-24 21:12:00+00:00,orders-api,us-west,116.18,261.08,473.2
2026-01-24 21:13:00+00:00,orders-api,us-west,115.69,244.77,480.78
2026-01-24 21:14:00+00:00,orders-api,us-west,111.07,216.4,391.63
2026-01-24 21:15:00+00:00,orders-api,us-west,113.0,229.63,438.81
2026-01-24 21:16:00+00:00,orders-api,us-west,114.48,232.16,450.65
2026-01-24 21:17:00+00:00,orders-api,us-west,116.71,248.32,439.91
2026-01-24 21:18:00+00:00,orders-api,us-west,110.52,229.36,423.14
2026-01-24 21:19:00+00:00,orders-api,us-west,109.3,243.59,436.48
2026-01-24 21:20:00+00:00,orders-api,us-west,121.39,261.37,462.68
2026-01-24 21:21:00+00:00,orders-api,us-west,115.0,258.12,489.01
2026-01-24 21:22:00+00:00,orders-api,us-west,105.05,232.58,396.64
2026-01-24 21:23:00+00:00,orders-api,us-west,102.64,234.33,401.64
2026-01-24 21:24:00+00:00,orders-api,us-west,110.35,237.14,380.02
2026-01-24 21:25:00+00:00,orders-api,us-west,109.25,213.92,399.59
2026-01-24 21:26:00+00:00,orders-api,us-west,112.03,221.19,434.69
2026-01-24 21:27:00+00:00,orders-api,us-west,115.53,236.41,404.04
2026-01-24 21:28:00+00:00,orders-api,us-west,111.59,241.78,423.3
2026-01-24 21:29:00+00:00,orders-api,us-west,106.1,232.3,461.65
2026-01-24 21:30:00+00:00,orders-api,us-west,102.89,218.07,449.69
2026-01-24 21:31:00+00:00,orders-api,us-west,113.06,240.69,434.54
2026-01-24 21:32:00+00:00,orders-api,us-west,115.73,260.25,447.11
2026-01-24 21:33:00+00:00,orders-api,us-west,118.8,253.84,422.09
2026-01-24 21:34:00+00:00,orders-api,us-west,110.49,205.0,439.48
2026-01-24 21:35:00+00:00,orders-api,us-west,115.29,249.41,399.01
2026-01-24 21:36:00+00:00,orders-api,us-west,118.57,246.88,426.36
2026-01-24 21:37:00+00:00,orders-api,us-west,108.17,244.49,424.95
2026-01-24 21:38:00+00:00,orders-api,us-west,111.04,231.88,395.31
2026-01-24 21:39:00+00:00,orders-api,us-west,106.9,253.52,391.07
2026-01-24 21:40:00+00:00,orders-api,us-west,115.4,235.72,468.3
2026-01-24 21:41:00+00:00,orders-api,us-west,110.46,209.04,399.81
2026-01-24 21:42:00+00:00,orders-api,us-west,111.07,229.47,403.71
2026-01-24 21:43:00+00:00,orders-api,us-west,112.73,243.74,452.75
2026-01-24 21:44:00+00:00,orders-api,us-west,110.12,244.51,454.06
2026-01-24 21:45:00+00:00,orders-api,us-west,109.29,232.57,381.37
2026-01-24 21:46:00+00:00,orders-api,us-west,113.44,245.16,438.84
2026-01-24 21:47:00+00:00,orders-api,us-west,108.58,238.84,405.1
2026-01-24 21:48:00+00:00,orders-api,us-west,116.99,261.67,490.2
2026-01-24 21:49:00+00:00,orders-api,us-west,118.35,255.69,442.04
2026-01-24 21:50:00+00:00,orders-api,us-west,113.68,234.14,449.59
2026-01-24 21:51:00+00:00,orders-api,us-west,119.55,248.75,459.72
2026-01-24 21:52:00+00:00,orders-api,us-west,114.88,258.45,401.52
2026-01-24 21:53:00+00:00,orders-api,us-west,119.48,272.58,439.26
2026-01-24 21:54:00+00:00,orders-api,us-west,104.21,218.42,430.86
2026-01-24 21:55:00+00:00,orders-api,us-west,109.3,216.31,464.18
2026-01-24 21:56:00+00:00,orders-api,us-west,106.0,201.38,450.1
2026-01-24 21:57:00+00:00,orders-api,us-west,116.46,256.29,415.55
2026-01-24 21:58:00+00:00,orders-api,us-west,104.94,228.74,452.22
2026-01-24 21:59:00+00:00,orders-api,us-west,111.53,255.41,461.77
2026-01-24 22:00:00+00:00,orders-api,us-west,109.18,253.36,406.75
2026-01-24 22:01:00+00:00,orders-api,us-west,112.23,246.76,446.29
2026-01-24 22:02:00+00:00,orders-api,us-west,110.52,224.74,439.86
2026-01-24 22:03:00+00:00,orders-api,us-west,117.88,269.91,423.27
2026-01-24 22:04:00+00:00,orders-api,us-west,123.36,267.1,484.95
2026-01-24 22:05:00+00:00,orders-api,us-west,119.56,255.05,457.05
2026-01-24 22:06:00+00:00,orders-api,us-west,115.37,248.93,444.73
2026-01-24 22:07:00+00:00,orders-api,us-west,109.16,229.3,364.33
2026-01-24 22:08:00+00:00,orders-api,us-west,116.48,241.9,427.15
2026-01-24 22:09:00+00:00,orders-api,us-west,110.89,240.99,399.1
2026-01-24 22:10:00+00:00,orders-api,us-west,105.79,229.38,403.12
2026-01-24 22:11:00+00:00,orders-api,us-west,104.88,206.18,392.95
2026-01-24 22:12:00+00:00,orders-api,us-west,113.84,226.4,376.87
2026-01-24 22:13:00+00:00,orders-api,us-west,116.0,238.06,413.62
2026-01-24 22:14:00+00:00,orders-api,us-west,110.95,239.94,424.29
2026-01-24 22:15:00+00:00,orders-api,us-west,113.77,234.81,393.8
2026-01-24 22:16:00+00:00,orders-api,us-west,113.51,237.07,387.54
2026-01-24 22:17:00+00:00,orders-api,us-west,112.53,237.51,414.48
2026-01-24 22:18:00+00:00,orders-api,us-west,115.35,253.11,416.01
2026-01-24 22:19:00+00:00,orders-api,us-west,106.81,223.35,454.73
2026-01-24 22:20:00+00:00,orders-api,us-west,110.72,227.87,364.15
2026-01-24 22:21:00+00:00,orders-api,us-west,114.37,245.48,426.17
2026-01-24 22:22:00+00:00,orders-api,us-west,111.0,224.32,406.26
2026-01-24 22:23:00+00:00,orders-api,us-west,105.77,223.42,363.08
2026-01-24 22:24:00+00:00,orders-api,us-west,119.04,257.97,476.48
2026-01-24 22:25:00+00:00,orders-api,us-west,117.83,252.95,503.25
2026-01-24 22:26:00+00:00,orders-api,us-west,106.97,190.85,426.9
2026-01-24 22:27:00+00:00,orders-api,us-west,97.88,175.25,350.14
2026-01-24 22:28:00+00:00,orders-api,us-west,128.69,278.85,483.17
2026-01-24 22:29:00+00:00,orders-api,us-west,113.04,215.6,424.93
2026-01-24 22:30:00+00:00,orders-api,us-west,107.6,208.34,434.84
2026-01-24 22:31:00+00:00,orders-api,us-west,109.48,233.92,428.0
2026-01-24 22:32:00+00:00,orders-api,us-west,116.2,249.94,379.87
2026-01-24 22:33:00+00:00,orders-api,us-west,109.92,225.02,439.59
2026-01-24 22:34:00+00:00,orders-api,us-west,112.22,202.09,410.09
2026-01-24 22:35:00+00:00,orders-api,us-west,111.35,228.28,428.67
2026-01-24 22:36:00+00:00,orders-api,us-west,107.95,252.45,339.93
2026-01-24 22:37:00+00:00,orders-api,us-west,103.18,206.23,375.98
2026-01-24 22:38:00+00:00,orders-api,us-west,121.86,270.52,460.17
2026-01-24 22:39:00+00:00,orders-api,us-west,112.73,242.23,452.83
2026-01-24 22:40:00+00:00,orders-api,us-west,109.21,238.09,442.54
2026-01-24 22:41:00+00:00,orders-api,us-west,118.08,252.08,418.82
2026-01-24 22:42:00+00:00,orders-api,us-west,110.85,229.09,418.41
2026-01-24 22:43:00+00:00,orders-api,us-west,115.55,249.92,403.22
2026-01-24 22:44:00+00:00,orders-api,us-west,114.17,277.65,453.9
2026-01-24 22:45:00+00:00,orders-api,us-west,114.54,241.89,446.42
2026-01-24 22:46:00+00:00,orders-api,us-west,117.09,240.05,410.12
2026-01-24 22:47:00+00:00,orders-api,us-west,114.77,269.91,460.7
2026-01-24 22:48:00+00:00,orders-api,us-west,119.12,221.47,429.24
2026-01-24 22:49:00+00:00,orders-api,us-west,107.91,225.46,396.93
2026-01-24 22:50:00+00:00,orders-api,us-west,123.25,287.92,504.83
2026-01-24 22:51:00+00:00,orders-api,us-west,109.6,216.85,394.42
2026-01-24 22:52:00+00:00,orders-api,us-west,114.68,258.32,418.04
2026-01-24 22:53:00+00:00,orders-api,us-west,122.45,252.54,435.62
2026-01-24 22:54:00+00:00,orders-api,us-west,102.46,236.36,377.39
2026-01-24 22:55:00+00:00,orders-api,us-west,124.05,232.59,471.86
2026-01-24 22:56:00+00:00,orders-api,us-west,121.67,250.89,468.13
2026-01-24 22:57:00+00:00,orders-api,us-west,114.04,228.57,452.25
2026-01-24 22:58:00+00:00,orders-api,us-west,116.21,228.4,426.51
2026-01-24 22:59:00+00:00,orders-api,us-west,109.73,241.2,455.06
2026-01-24 23:00:00+00:00,orders-api,us-west,109.31,216.12,425.53
2026-01-24 23:01:00+00:00,orders-api,us-west,109.49,214.17,434.82
2026-01-24 23:02:00+00:00,orders-api,us-west,123.89,247.55,494.25
2026-01-24 23:03:00+00:00,orders-api,us-west,113.49,232.2,459.56
2026-01-24 23:04:00+00:00,orders-api,us-west,106.15,222.87,406.59
2026-01-24 23:05:00+00:00,orders-api,us-west,120.83,252.73,458.49
2026-01-24 23:06:00+00:00,orders-api,us-west,119.47,242.27,499.63
2026-01-24 23:07:00+00:00,orders-api,us-west,116.56,253.79,459.93
2026-01-24 23:08:00+00:00,orders-api,us-west,111.99,208.37,401.01
2026-01-24 23:09:00+00:00,orders-api,us-west,108.73,240.16,415.03
2026-01-24 23:10:00+00:00,orders-api,us-west,121.24,248.65,435.16
2026-01-24 23:11:00+00:00,orders-api,us-west,117.72,262.75,468.62
2026-01-24 23:12:00+00:00,orders-api,us-west,110.54,251.84,440.76
2026-01-24 23:13:00+00:00,orders-api,us-west,116.9,252.01,494.17
2026-01-24 23:14:00+00:00,orders-api,us-west,119.28,254.05,445.32
2026-01-24 23:15:00+00:00,orders-api,us-west,127.32,247.3,519.91
2026-01-24 23:16:00+00:00,orders-api,us-west,113.93,243.33,436.85
2026-01-24 23:17:00+00:00,orders-api,us-west,119.2,268.52,504.35
2026-01-24 23:18:00+00:00,orders-api,us-west,115.99,249.42,483.33
2026-01-24 23:19:00+00:00,orders-api,us-west,108.42,215.48,371.02
2026-01-24 23:20:00+00:00,orders-api,us-west,107.55,231.22,404.66
2026-01-24 23:21:00+00:00,orders-api,us-west,114.25,236.8,452.69
2026-01-24 23:22:00+00:00,orders-api,us-west,115.17,248.43,464.33
2026-01-24 23:23:00+00:00,orders-api,us-west,99.25,234.72,383.56
2026-01-24 23:24:00+00:00,orders-api,us-west,116.84,230.39,428.44
2026-01-24 23:25:00+00:00,orders-api,us-west,113.85,248.94,433.01
2026-01-24 23:26:00+00:00,orders-api,us-west,118.53,252.54,501.99
2026-01-24 23:27:00+00:00,orders-api,us-west,112.19,221.49,428.53
2026-01-24 23:28:00+00:00,orders-api,us-west,122.23,238.7,505.7
2026-01-24 23:29:00+00:00,orders-api,us-west,123.46,249.58,479.46
2026-01-24 23:30:00+00:00,orders-api,us-west,105.09,221.19,381.63
2026-01-24 23:31:00+00:00,orders-api,us-west,109.25,223.05,415.52
2026-01-24 23:32:00+00:00,orders-api,us-west,114.59,260.04,496.95
2026-01-24 23:33:00+00:00,orders-api,us-west,111.13,238.59,420.75
2026-01-24 23:34:00+00:00,orders-api,us-west,119.73,261.95,464.0
2026-01-24 23:35:00+00:00,orders-api,us-west,105.78,234.72,409.03
2026-01-24 23:36:00+00:00,orders-api,us-west,119.35,250.77,493.37
2026-01-24 23:37:00+00:00,orders-api,us-west,103.92,206.75,416.77
2026-01-24 23:38:00+00:00,orders-api,us-west,116.48,219.98,414.51
2026-01-24 23:39:00+00:00,orders-api,us-west,119.83,235.57,433.07
2026-01-24 23:40:00+00:00,orders-api,us-west,114.48,247.84,427.32
2026-01-24 23:41:00+00:00,orders-api,us-west,110.83,265.77,412.48
2026-01-24 23:42:00+00:00,orders-api,us-west,122.18,238.65,420.76
2026-01-24 23:43:00+00:00,orders-api,us-west,116.99,237.78,418.54
2026-01-24 23:44:00+00:00,orders-api,us-west,121.1,244.69,464.35
2026-01-24 23:45:00+00:00,orders-api,us-west,126.58,257.91,418.42
2026-01-24 23:46:00+00:00,orders-api,us-west,114.94,242.2,465.13
2026-01-24 23:47:00+00:00,orders-api,us-west,122.07,243.68,400.97
2026-01-24 23:48:00+00:00,orders-api,us-west,121.41,283.02,467.64
2026-01-24 23:49:00+00:00,orders-api,us-west,100.24,215.25,410.81
2026-01-24 23:50:00+00:00,orders-api,us-west,112.63,255.78,406.95
2026-01-24 23:51:00+00:00,orders-api,us-west,112.28,218.47,411.8
2026-01-24 23:52:00+00:00,orders-api,us-west,116.89,257.82,419.34
2026-01-24 23:53:00+00:00,orders-api,us-west,125.4,258.72,464.59
2026-01-24 23:54:00+00:00,orders-api,us-west,103.84,218.7,428.92
2026-01-24 23:55:00+00:00,orders-api,us-west,113.36,228.65,410.33
2026-01-24 23:56:00+00:00,orders-api,us-west,122.42,256.21,461.11
2026-01-24 23:57:00+00:00,orders-api,us-west,105.88,242.92,383.27
2026-01-24 23:58:00+00:00,orders-api,us-west,121.87,251.37,449.91
2026-01-24 23:59:00+00:00,orders-api,us-west,114.69,227.81,476.88
2026-01-25 00:00:00+00:00,orders-api,us-west,118.32,276.76,457.76
2026-01-25 00:01:00+00:00,orders-api,us-west,110.01,246.6,419.95
2026-01-25 00:02:00+00:00,orders-api,us-west,115.74,241.25,448.23
2026-01-25 00:03:00+00:00,orders-api,us-west,114.11,219.64,399.74
2026-01-25 00:04:00+00:00,orders-api,us-west,122.01,244.47,466.88
2026-01-25 00:05:00+00:00,orders-api,us-west,109.8,226.08,384.85
2026-01-25 00:06:00+00:00,orders-api,us-west,118.37,257.21,410.65
2026-01-25 00:07:00+00:00,orders-api,us-west,122.74,266.46,482.67
2026-01-25 00:08:00+00:00,orders-api,us-west,121.94,268.1,471.63
2026-01-25 00:09:00+00:00,orders-api,us-west,104.03,234.92,380.63
2026-01-25 00:10:00+00:00,orders-api,us-west,112.31,264.14,396.18
2026-01-25 00:11:00+00:00,orders-api,us-west,118.93,265.23,430.46
2026-01-25 00:12:00+00:00,orders-api,us-west,115.24,273.09,413.04
2026-01-25 00:13:00+00:00,orders-api,us-west,121.27,236.01,474.96
2026-01-25 00:14:00+00:00,orders-api,us-west,119.57,252.64,449.21
2026-01-25 00:15:00+00:00,orders-api,us-west,131.3,272.76,422.98
2026-01-25 00:16:00+00:00,orders-api,us-west,112.3,257.46,459.88
2026-01-25 00:17:00+00:00,orders-api,us-west,121.53,286.79,546.48
2026-01-25 00:18:00+00:00,orders-api,us-west,112.79,241.12,435.0
2026-01-25 00:19:00+00:00,orders-api,us-west,125.14,269.8,465.42
2026-01-25 00:20:00+00:00,orders-api,us-west,118.13,257.76,457.11
2026-01-25 00:21:00+00:00,orders-api,us-west,118.87,255.42,418.89
2026-01-25 00:22:00+00:00,orders-api,us-west,110.99,234.89,482.94
2026-01-25 00:23:00+00:00,orders-api,us-west,111.49,244.65,433.5
2026-01-25 00:24:00+00:00,orders-api,us-west,119.12,258.62,491.24
2026-01-25 00:25:00+00:00,orders-api,us-west,110.15,219.0,452.05
2026-01-25 00:26:00+00:00,orders-api,us-west,107.01,221.88,440.32
2026-01-25 00:27:00+00:00,orders-api,us-west,113.07,244.35,433.79
2026-01-25 00:28:00+00:00,orders-api,us-west,115.1,260.92,449.47
2026-01-25 00:29:00+00:00,orders-api,us-west,111.62,242.37,441.87
2026-01-25 00:30:00+00:00,orders-api,us-west,115.38,229.35,419.92
2026-01-25 00:31:00+00:00,orders-api,us-west,105.76,217.09,416.08
2026-01-25 00:32:00+00:00,orders-api,us-west,117.88,247.58,399.25
2026-01-25 00:33:00+00:00,orders-api,us-west,125.22,244.75,460.64
2026-01-25 00:34:00+00:00,orders-api,us-west,112.59,234.31,438.64
2026-01-25 00:35:00+00:00,orders-api,us-west,113.21,255.91,409.18
2026-01-25 00:36:00+00:00,orders-api,us-west,127.54,254.61,509.36
2026-01-25 00:37:00+00:00,orders-api,us-west,119.68,275.93,435.78
2026-01-25 00:38:00+00:00,orders-api,us-west,121.53,241.33,432.0
2026-01-25 00:39:00+00:00,orders-api,us-west,111.61,243.61,410.88
2026-01-25 00:40:00+00:00,orders-api,us-west,122.59,255.14,480.66
2026-01-25 00:41:00+00:00,orders-api,us-west,127.26,255.28,468.98
2026-01-25 00:42:00+00:00,orders-api,us-west,109.41,244.25,467.73
2026-01-25 00:43:00+00:00,orders-api,us-west,119.58,259.7,460.94
2026-01-25 00:44:00+00:00,orders-api,us-west,113.96,230.79,414.04
2026-01-25 00:45:00+00:00,orders-api,us-west,127.39,254.52,490.88
2026-01-25 00:46:00+00:00,orders-api,us-west,106.95,247.83,414.52
2026-01-25 00:47:00+00:00,orders-api,us-west,112.75,226.04,389.82
2026-01-25 00:48:00+00:00,orders-api,us-west,112.58,246.48,439.01
2026-01-25 00:49:00+00:00,orders-api,us-west,107.4,224.93,424.48
2026-01-25 00:50:00+00:00,orders-api,us-west,118.27,247.47,434.68
2026-01-25 00:51:00+00:00,orders-api,us-west,116.59,244.42,425.46
2026-01-25 00:52:00+00:00,orders-api,us-west,118.87,290.92,500.81
2026-01-25 00:53:00+00:00,orders-api,us-west,122.73,252.4,471.03
2026-01-25 00:54:00+00:00,orders-api,us-west,106.76,218.15,414.85
2026-01-25 00:55:00+00:00,orders-api,us-west,115.52,269.2,472.9
2026-01-25 00:56:00+00:00,orders-api,us-west,111.48,238.47,397.07
2026-01-25 00:57:00+00:00,orders-api,us-west,124.34,257.06,426.04
2026-01-25 00:58:00+00:00,orders-api,us-west,121.92,263.94,442.68
2026-01-25 00:59:00+00:00,orders-api,us-west,115.47,232.12,493.17
2026-01-25 01:00:00+00:00,orders-api,us-west,125.32,247.87,476.45
2026-01-25 01:01:00+00:00,orders-api,us-west,110.71,239.56,408.37
2026-01-25 01:02:00+00:00,orders-api,us-west,111.2,248.41,424.75
2026-01-25 01:03:00+00:00,orders-api,us-west,119.06,257.78,427.19
2026-01-25 01:04:00+00:00,orders-api,us-west,129.94,298.13,575.82
2026-01-25 01:05:00+00:00,orders-api,us-west,110.02,253.49,423.67
2026-01-25 01:06:00+00:00,orders-api,us-west,117.7,249.74,488.68
2026-01-25 01:07:00+00:00,orders-api,us-west,124.3,268.15,441.71
2026-01-25 01:08:00+00:00,orders-api,us-west,121.4,266.92,439.32
2026-01-25 01:09:00+00:00,orders-api,us-west,124.26,236.12,498.55
2026-01-25 01:10:00+00:00,orders-api,us-west,116.74,230.51,436.33
2026-01-25 01:11:00+00:00,orders-api,us-west,119.03,237.45,445.41
2026-01-25 01:12:00+00:00,orders-api,us-west,119.87,258.85,410.22
2026-01-25 01:13:00+00:00,orders-api,us-west,122.25,242.05,469.33
2026-01-25 01:14:00+00:00,orders-api,us-west,114.32,259.24,410.24
2026-01-25 01:15:00+00:00,orders-api,us-west,121.37,251.01,487.84
2026-01-25 01:16:00+00:00,orders-api,us-west,119.15,272.05,395.33
2026-01-25 01:17:00+00:00,orders-api,us-west,120.54,237.37,453.28
2026-01-25 01:18:00+00:00,orders-api,us-west,114.15,253.83,441.94
2026-01-25 01:19:00+00:00,orders-api,us-west,119.8,249.13,435.14
2026-01-25 01:20:00+00:00,orders-api,us-west,122.35,233.13,456.81
2026-01-25 01:21:00+00:00,orders-api,us-west,118.43,263.97,450.15
2026-01-25 01:22:00+00:00,orders-api,us-west,109.49,214.81,361.83
2026-01-25 01:23:00+00:00,orders-api,us-west,115.59,224.57,441.8
2026-01-25 01:24:00+00:00,orders-api,us-west,124.9,261.04,500.77
2026-01-25 01:25:00+00:00,orders-api,us-west,111.89,219.08,411.01
2026-01-25 01:26:00+00:00,orders-api,us-west,118.07,247.12,466.94
2026-01-25 01:27:00+00:00,orders-api,us-west,117.12,245.27,475.11
2026-01-25 01:28:00+00:00,orders-api,us-west,124.71,243.53,449.95
2026-01-25 01:29:00+00:00,orders-api,us-west,119.62,252.96,458.58
2026-01-25 01:30:00+00:00,orders-api,us-west,120.22,271.47,417.65
